"province","category","attraction_id","city","country","name","price","rating","avg_price","latitude","longitude"
"british_columbia","cruises,_sailing_&_water_tours",167,"vancouver_island","canada","nanaimo_whale_watching_in_a_semi-covered_boat",148,4.5,222.2537878788,49.1673851013,-123.9366455078
"british_columbia","cruises,_sailing_&_water_tours",168,"vancouver","canada","interactive_pirate_cruise_from_granville_island",34.5,5,222.2537878788,49.2712898254,-123.1366348267
"british_columbia","cruises,_sailing_&_water_tours",169,"vancouver","canada","vancouver_city_and_seals_scenic_boat_tour",61.95,5,222.2537878788,49.2717285156,-123.1366577148
"nova_scotia","cruises,_sailing_&_water_tours",170,"halifax_region","canada","murphy's_dj_party_boat",23.08,1,249.1723529412,44.6634635925,-63.6241378784
"ontario","cruises,_sailing_&_water_tours",171,"ottawa","canada","rideau_canal_cruise",29,4,129.1547058824,45.4558448792,-75.6950378418
"quebec","cruises,_sailing_&_water_tours",172,"mont_tremblant","canada","mont-tremblant_lake_cruise",29.61,4.5,152.2882352941,46.2132911682,-74.5849914551
"british_columbia","cruises,_sailing_&_water_tours",173,"vancouver","canada","sunset_cruise",89.25,5,222.2537878788,49.2717285156,-123.1366577148
"quebec","cruises,_sailing_&_water_tours",174,"mont_tremblant","canada","full-day_mont-tremblant_rouge_river_rafting_tour_with_lunch",98.29,5,152.2882352941,46.2132911682,-74.5849914551
"british_columbia","cruises,_sailing_&_water_tours",175,"vancouver_island","canada","5_day_broken_islands_kayaking_expedition",222.25,4.5,222.2537878788,38.8258628845,-76.919593811
"quebec","cruises,_sailing_&_water_tours",176,"montreal","canada","full-day_qu\u00e9bec_city_adventure:_bike_tour,_sightseeing_cruise,_and_lunch",125,5,152.2882352941,46.8135795593,-71.2017211914
"british_columbia","cruises,_sailing_&_water_tours",177,"squamish","canada","wet_&_wild_elaho_exhilarator_&_sea_to_sky_gondola_combo_from_squamish",215.24,5,222.2537878788,49.7491493225,-123.1333770752
"nova_scotia","cruises,_sailing_&_water_tours",178,"earltown","canada","dark_sky_canoe_trip_-_2_day",454.25,3.5,249.1723529412,38.8258628845,-76.919593811
"nova_scotia","cruises,_sailing_&_water_tours",179,"earltown","canada","lake_rossignol_canoe_trip_-_3_day",684.25,3.5,249.1723529412,38.8258628845,-76.919593811
"nova_scotia","cruises,_sailing_&_water_tours",180,"earltown","canada","keji_southern_lakes_canoe_trip_-_4_day",914.25,3.5,249.1723529412,38.8258628845,-76.919593811
"nova_scotia","cruises,_sailing_&_water_tours",181,"earltown","canada","taste_of_the_tobeatic_canoe_trip_-_4_day",249.1699981689,3.5,249.1723529412,38.8258628845,-76.919593811
"british_columbia","cruises,_sailing_&_water_tours",182,"vancouver","canada","vancouver_to_victoria_whale_watching_with_return_to_vancouver_by_seaplane",569,4.5,222.2537878788,49.2847518921,-123.1394805908
"ontario","cruises,_sailing_&_water_tours",183,"ottawa","canada","ottawa_river_tours",27,4,129.1547058824,45.4558448792,-75.6950378418
"nova_scotia","cruises,_sailing_&_water_tours",184,"halifax_region","canada","wine_&_cheese_at_sunset",149,5,249.1723529412,44.6634635925,-63.6241378784
"newfoundland_and_labrador","cruises,_sailing_&_water_tours",185,"trinity","canada","whale-watching_marine_wildlife_excursion_by_zodiac_boat",80,4.5,432.75,48.3685150146,-53.3578338623
"indonesia","cruises,_sailing_&_water_tours",186,"java","asia","heart_of_the_1000_islands_brunch_cruise",73.45,3.5,59.315,44.2307624817,-76.4797286987
"ontario","cruises,_sailing_&_water_tours",187,"toronto","canada","all-inclusive_niagara_falls_coach_tour",219,3.5,129.1547058824,38.8258628845,-76.919593811
"british_columbia","cruises,_sailing_&_water_tours",188,"vancouver","canada","sea_to_sky_gondola_private_tour",593.75,4.5,222.2537878788,49.260219574,-123.020111084
"alberta","cruises,_sailing_&_water_tours",189,"lake_louise","canada","lake_louise_winter_sightseeing_gondola",36.7,4,85.43125,51.4419212341,-116.1621704102
"ontario","cruises,_sailing_&_water_tours",190,"toronto","canada","friday_night_wine_and_cheese_sail_in_toronto",219.99,5,129.1547058824,43.6375465393,-79.3912353516
"british_columbia","cruises,_sailing_&_water_tours",191,"vancouver_island","canada","victoria_shore_excursion:_whale-watching_cruise_and_butchart_gardens_admission",174.56,5,222.2537878788,48.4227218628,-123.3689804077
"british_columbia","cruises,_sailing_&_water_tours",192,"vancouver_island","canada","whale-watching_cruise_from_victoria_and_butchart_gardens_admission",174.56,4.5,222.2537878788,48.4227218628,-123.3689804077
"british_columbia","cruises,_sailing_&_water_tours",193,"vancouver","canada","whale-watching_cruise_from_vancouver_to_victoria",248.06,4.5,222.2537878788,48.4227218628,-123.3689804077
"british_columbia","cruises,_sailing_&_water_tours",194,"vancouver_island","canada","whale-watching_cruise_from_victoria_to_vancouver",232.32,5,222.2537878788,48.4227218628,-123.3689804077
"alberta","cruises,_sailing_&_water_tours",195,"canadian_rockies","canada","wildlife_on_the_bow",56.7,4.5,85.43125,51.1772842407,-115.5727386475
"british_columbia","cruises,_sailing_&_water_tours",196,"vancouver","canada","seaplane_flight_to_victoria_with_whale_watching_and_return_by_ferry",389,4.5,222.2537878788,48.4241294861,-123.3707809448
"british_columbia","cruises,_sailing_&_water_tours",197,"vancouver","canada","victoria_&_butchard_gardens_private_tour",357.46,4.5,222.2537878788,38.8258628845,-76.919593811
"british_columbia","cruises,_sailing_&_water_tours",198,"vancouver","canada","vancouver_whale_watching_adventure",145,4,222.2537878788,49.2929191589,-123.1277923584
"british_columbia","cruises,_sailing_&_water_tours",199,"okanagan_valley","canada","full_day_private_charter",985,4.5,222.2537878788,49.8871269226,-119.4984741211
"british_columbia","cruises,_sailing_&_water_tours",200,"sunshine_coast","canada","6_hour_coastal_adventure",175,4.5,222.2537878788,38.8258628845,-76.919593811
"british_columbia","cruises,_sailing_&_water_tours",201,"vancouver","canada","vancouver_whale_watching_safari",259,5,222.2537878788,49.2847518921,-123.1394805908
"indonesia","cruises,_sailing_&_water_tours",202,"java","asia","90-minute_1000_islands_sightseeing_cruise",27.5,4,59.315,44.587638855,-75.6811523438
"ontario","cruises,_sailing_&_water_tours",203,"alexandria_bay","canada","1000_islands_wildcat_high-speed_adventure_cruise",49.95,4.5,129.1547058824,44.587638855,-75.6811523438
"british_columbia","cruises,_sailing_&_water_tours",204,"vancouver_island","canada","3_day_broken_group_islands_kayaking_expedition",950,4.5,222.2537878788,38.8258628845,-76.919593811
"nova_scotia","cruises,_sailing_&_water_tours",205,"halifax_region","canada","j_farwell_morning_family_fun",86.47,3.5,249.1723529412,44.6634635925,-63.6241378784
"nova_scotia","cruises,_sailing_&_water_tours",206,"halifax_region","canada","j_farwell_signature_sail",98.66,3.5,249.1723529412,44.6634635925,-63.6241378784
"british_columbia","cruises,_sailing_&_water_tours",207,"vancouver","canada","vancouver_holiday_dinner_and_carols_cruise",88.88,3.5,222.2537878788,49.2941894531,-123.1330566406
"newfoundland_and_labrador","cruises,_sailing_&_water_tours",208,"newfoundland","canada","historic_boat_tour_on_bonne_bay",800,4.5,432.75,49.5066299438,-57.917804718
"british_columbia","cruises,_sailing_&_water_tours",209,"vancouver","canada","bowen_island_dinner_and_zodiac_tour",135.45,5,222.2537878788,49.2717285156,-123.1366577148
"british_columbia","cruises,_sailing_&_water_tours",210,"vancouver_island","canada","whale_watching_with_butchart_gardens_and_butterfly_gardens_from_victoria",190,3,222.2537878788,48.422203064,-123.3796234131
"british_columbia","cruises,_sailing_&_water_tours",211,"sunshine_coast","canada","howe_sound_islands_cruise",105,4.5,222.2537878788,49.4014663696,-123.5060501099
"newfoundland_and_labrador","cruises,_sailing_&_water_tours",212,"port_rexton","canada","whale_watching_tour_with_2-nights_accommodation_package",779,5,432.75,48.3685150146,-53.3578338623
"quebec","cultural_&_theme_tours",213,"quebec_city","canada","historical_walking_tour_in_old_quebec:_winter_tour",30,4.5,76.2218518519,38.8258628845,-76.919593811
"quebec","cultural_&_theme_tours",214,"quebec_city","canada","quebec_city_walking_tour",30.99,5,76.2218518519,46.8130874634,-71.2055969238
"ontario","cultural_&_theme_tours",215,"toronto","canada","niagara_falls_small-group_day_tour_from_toronto",100.57,5,156.6865306122,43.6478614807,-79.392906189
"quebec","cultural_&_theme_tours",216,"quebec_city","canada","half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupr\u00e9_from_quebec",57.5,4.5,76.2218518519,46.8131332397,-71.2056121826
"northwest_territories","cultural_&_theme_tours",217,"yellowknife","canada","4-_to_6-hour_northern_lights_tour_from_yellowknife",85,4,84.5,62.4396781921,-114.4058380127
"british_columbia","cultural_&_theme_tours",218,"vancouver_island","canada","victoria_guided_food_and_history_tour",63,5,178.9613157895,48.4300460815,-123.3637237549
"ontario","cultural_&_theme_tours",219,"toronto","canada","niagara_falls_tour_day_trip_from_toronto",89,4.5,156.6865306122,38.8258628845,-76.919593811
"ontario","cultural_&_theme_tours",220,"toronto","canada","niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner",169,4.5,156.6865306122,43.6837425232,-79.5929107666
"quebec","cultural_&_theme_tours",221,"quebec_city","canada","small_group_excursion_of_quebec_city_montmorency_falls",35,5,76.2218518519,46.8980140686,-71.182975769
"ontario","cultural_&_theme_tours",222,"niagara_falls","canada","niagara_on_the_lake_wine_tour_with_cheese_pairing",83.62,5,156.6865306122,43.2265434265,-79.1159591675
"quebec","cultural_&_theme_tours",223,"montreal","canada","haunted_montreal_pub_crawl",24,5,76.2218518519,45.5220565796,-73.537109375
"ontario","cultural_&_theme_tours",224,"niagara_falls","canada","niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner",157.07,5,156.6865306122,43.2265434265,-79.1159591675
"quebec","cultural_&_theme_tours",225,"quebec_city","canada","christmas_in_quebec_city:_small-group_gourmet_food_tour",55,5,76.2218518519,46.8130874634,-71.2055969238
"ontario","cultural_&_theme_tours",226,"toronto","canada","niagara_falls_day_tour_from_toronto_including_hornblower_boat_tour",115,4.5,156.6865306122,38.8258628845,-76.919593811
"alberta","cultural_&_theme_tours",227,"canadian_rockies","canada","lake_louise_and_icefield_parkway_sightseeing_full-day_tour",170,4.5,91.3271428571,51.1214561462,-114.0858154297
"nova_scotia","cultural_&_theme_tours",228,"halifax_region","canada","best_of_halifax_tour",111.5,4,93.6111111111,38.8258628845,-76.919593811
"ontario","cultural_&_theme_tours",229,"ottawa","canada","ultimate_ottawa_tour",139,4.5,156.6865306122,38.8258628845,-76.919593811
"quebec","cultural_&_theme_tours",230,"montreal","canada","the_original_mtl_brew_tour",115,5,76.2218518519,44.4722709656,-73.1866912842
"ontario","cultural_&_theme_tours",231,"toronto","canada","small-group_toronto_ghosts_and_spirits_of_the_distillery_tour",24.5,4.5,156.6865306122,43.6472091675,-79.3741760254
"british_columbia","cultural_&_theme_tours",232,"vancouver","canada","spoken_treasures_-_indigenous_walking_tour",40,5,178.9613157895,49.3222732544,-123.1309585571
"quebec","cultural_&_theme_tours",233,"quebec_city","canada","quebec_city_historic_discoverers_cruise",44.83,4,76.2218518519,45.5024528503,-73.5523757935
"new_brunswick","cultural_&_theme_tours",234,"saint_john","canada","best_of_saint_john_tour",149,null,137,38.8258628845,-76.919593811
"quebec","cultural_&_theme_tours",235,"quebec_city","canada","vip_basilica_&_area_private_car_tour_(the_ste-anne_&_area,_riverside_lunch_tour)",134.96,4.5,76.2218518519,38.8258628845,-76.919593811
"ontario","cultural_&_theme_tours",236,"toronto","canada","toronto_city_tour_with_cn_tower",99,4.5,156.6865306122,38.8258628845,-76.919593811
"ontario","cultural_&_theme_tours",237,"toronto","canada","talkwalk,_the_inside_job_-_the_winter_walking_tour_of_public_art_and_sculpture",40,5,156.6865306122,56.1303672791,-106.3467712402
"quebec","cultural_&_theme_tours",238,"montreal","canada","discover_the_reso:_montreal's_underground_city_-_walking_tour_with_a_local",69,4.5,76.2218518519,38.8258628845,-76.919593811
"ontario","cultural_&_theme_tours",239,"toronto","canada","exclusive_private_tour_to_niagara_falls_from_toronto",650,5,156.6865306122,45.4637680054,-73.8233413696
"ontario","cultural_&_theme_tours",240,"niagara_falls","canada","niagara-on-the-lake_cycle_and_wine-tasting_tour_with_optional_two_course_lunch",77.98,5,156.6865306122,43.2265434265,-79.1159591675
"alberta","cultural_&_theme_tours",241,"canadian_rockies","canada","snowshoeing_tour_to_marble_canyon",79.8,5,91.3271428571,51.1775093079,-115.5712738037
"british_columbia","cultural_&_theme_tours",242,"vancouver","canada","talking_trees_-_indigenous_walking_tour",40,5,178.9613157895,49.3222732544,-123.1309585571
"quebec","cultural_&_theme_tours",243,"montreal","canada","discover_montreal's_best_street_art",35,4.5,76.2218518519,45.527217865,-73.5730514526
"british_columbia","cultural_&_theme_tours",244,"vancouver_island","canada","historical_chinatown_walking_tour",15,5,178.9613157895,38.8258628845,-76.919593811
"quebec","cultural_&_theme_tours",245,"montreal","canada","explore_the_best_of_old_montreal_-_private_walking_tour_with_a_local",190,4.5,76.2218518519,38.8258628845,-76.919593811
"british_columbia","cultural_&_theme_tours",246,"vancouver","canada","3-hour_east_vancouver_art_mural_&_craft_brewery_tour",45,4,178.9613157895,38.8258628845,-76.919593811
"prince_edward_island","cultural_&_theme_tours",247,"charlottetown","canada","afternoon_charlottetown_city_tour",161,5,294.25,38.8258628845,-76.919593811
"quebec","cultural_&_theme_tours",248,"montreal","canada","montreal_architectural_walking_tour_(2_hour)",44.84,4.5,76.2218518519,45.5058174133,-73.5531616211
"wildgrape_tours","cultural_&_theme_tours",249,"tours_and_tickets","wolfville","escape_through_the_vines_tour",136.85,null,136.85,38.8258628845,-76.919593811
"things_to_do_in_wolfville","cultural_&_theme_tours",250,"wildgrape_tours","canada","grapes_&_grains_tour:",136.85,null,136.85,38.8258628845,-76.919593811
"ontario","cultural_&_theme_tours",251,"toronto","canada","toronto_sightseeing_tour",350,4.5,156.6865306122,56.1303672791,-106.3467712402
"quebec","cultural_&_theme_tours",252,"quebec_city","canada","vip_ice_hotel,_basilica,_copper_museum,_city_and_plains_by_private_car",162.23,4.5,76.2218518519,38.8258628845,-76.919593811
"ontario","cultural_&_theme_tours",253,"niagara_falls","canada","heart_of_niagara_falls_full_monty_tour",104.14,4.5,156.6865306122,38.8258628845,-76.919593811
"ontario","cultural_&_theme_tours",254,"niagara_falls","canada","heart_of_niagara_falls_tour",33.47,4.5,156.6865306122,38.8258628845,-76.919593811
"ontario","cultural_&_theme_tours",255,"toronto","canada","tobermory_&_flowerpot_island_(bus_tour_from_toronto)",190.97,4.5,156.6865306122,43.8271331787,-79.4263458252
"ontario","cultural_&_theme_tours",256,"toronto","canada","toronto_city_walking_tour:_york_to_the_6ix_(group_tour)",35,4.5,156.6865306122,43.7536735535,-79.6089782715
"ontario","cultural_&_theme_tours",257,"kingston","canada","ghost_and_mystery_trolley_tour",38.42,4.5,156.6865306122,44.2307624817,-76.4797286987
"alberta","cultural_&_theme_tours",258,"kananaskis_country","canada","voyageur_canoe_and_horseback_ride",120,5,91.3271428571,50.9183578491,-115.1479415894
"ontario","cultural_&_theme_tours",259,"niagara_falls","canada","niagara_falls_&_niagara-on-the-lake",600,4.5,156.6865306122,43.0756759644,-79.0856628418
"alberta","cultural_&_theme_tours",260,"kananaskis_country","canada","become_a_voyageur_-_canoe_tour",49,5,91.3271428571,50.9183578491,-115.1479415894
"quebec","cultural_&_theme_tours",261,"quebec_city","canada","quebec,_cradle_of_new_france",225,4.5,76.2218518519,38.8258628845,-76.919593811
"ontario","cultural_&_theme_tours",262,"toronto","canada","guided_bicycle_tour_-_toronto_waterfront,_island_and_distillery",85,4.5,156.6865306122,43.6518859863,-79.3977584839
"british_columbia","cultural_&_theme_tours",263,"vancouver","canada","steveston_magical_mystery_storybrooke_explorer_private_tour",132.5,5,178.9613157895,38.8258628845,-76.919593811
"quebec","cultural_&_theme_tours",264,"quebec_city","canada","vip_walk_the_city,_private_car_to_island_of_orleans",94.06,4.5,76.2218518519,38.8258628845,-76.919593811
